XOX--XO-O,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
-XOXO----,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.0,1.0,1.0E-6,1.0E-6
OO-XX-OX-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OOX-XX--O,1.0,1.0,1.0,0.31767,1.0,1.0,0.0,0.534414,1.0
O--O-X--X,1.0E-6,0.0,1.0,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6
O-OX--XXO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OOXXO-XX-,1.5E-5,1.5E-5,1.5E-5,1.5E-5,1.5E-5,0.0,1.5E-5,1.5E-5,1.0
-OXXX-O-O,0.0,0.007813,0.007813,0.007813,0.007813,0.0,0.007813,1.0,0.007813
OXX-X---O,1.0,1.0,1.0,0.619723,1.0,0.475111,0.275508,0.0,1.0
XX-O--OXO,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
-X--OX-XO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-X-X-OO--,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
-XOOOXX--,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.571429,0.428571
XOXOXX-OO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OXXO---XO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OXXOXO--X,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XXO--O-OX,0.125,0.125,0.125,0.0,1.0,0.125,0.125,0.125,0.125
-OX-OX---,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.0,1.0,1.0E-6
XOOX-XO--,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
--O--XX--,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-OX-XO-XO,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
OO--OX-XX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-X-XX-OO-,0.0,0.007813,0.0,0.007813,0.007813,0.0,0.007813,0.007813,1.0
O-OX--XX-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
------OXX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-X-X-O---,0.7148,1.0,0.528927,1.0,0.221911,1.0,0.0,0.633462,0.394578
--O--XX-O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
---XOXX-O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXOXX-O-,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.381966
OX--XX-O-,1.0,1.0,0.236722,0.0,1.0,1.0,0.641913,1.0,0.473443
XOXXOO--X,8.0E-6,8.0E-6,8.0E-6,8.0E-6,8.0E-6,8.0E-6,0.0,1.0,8.0E-6
-XXX--OO-,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0
-X--OXXOO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX---XOO-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-XOXO---X,7.49E-4,0.00193,0.00193,0.00193,0.00193,0.0,1.0,0.00193,0.00193
X--OXX--O,1.0,0.0,0.523809,1.0,1.0,1.0,0.333333,0.333333,1.0
-OX-XO-X-,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
--XOOX---,0.61893,0.473491,1.0,1.0,1.0,1.0,0.274827,0.0,0.0
-O-X--X--,1.0,0.644444,0.533333,0.644444,0.422222,0.311111,0.644444,0.2,0.644444
X--XOXOXO,0.0625,0.0,1.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
OXXO--XO-,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O---X-XXO,1.0,0.475112,0.275508,0.0,1.0,0.619723,1.0,1.0,1.0
OXXOXO---,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
XXOO-XX-O,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.384615,1.0
OO-XX-OXX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OXXOO-XX-,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
------OX-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOX--X--O,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5
OX--XX-OO,0.003907,0.003907,0.0,0.0,0.003907,0.003907,1.0,0.003907,0.003907
--OOXXXO-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-O---OXX-,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5
OXOX-X-O-,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-X-X-OO-X,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0
-X--OXXO-,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
OX----X--,1.0,1.0,0.531223,0.396057,0.222345,0.715457,1.0,0.635228,0.0
-OXXX-O--,0.303075,1.0,1.0,1.0,1.0,0.0,1.0,0.596687,0.49794
OX-O-OX-X,0.03125,0.03125,0.0,0.03125,1.0,0.03125,0.03125,0.03125,0.03125
XO-O-XXO-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OXX-X-O-O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X-X-OOOXX,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5
OX-XXOOOX,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
X-OX-O--X,1.0,0.274809,1.0,1.0,0.0,1.0,0.61832,0.473282,1.0
X-XOXOOX-,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
--OXX--O-,0.267133,0.0,1.0,1.0,1.0,0.0,0.616439,1.0,0.465755
XO-O-X-XO,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
------XOX,0.041667,0.027778,0.013889,0.0,1.0,0.055556,0.069445,0.069445,0.069445
-X--OXOOX,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X-O-X-O--,0.009052,0.002479,0.009052,0.0,0.009052,0.005625,0.009052,0.0043,1.0
XOXXOO---,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.0,1.0,1.0E-6
X-O--X-O-,0.0625,0.0,0.0625,0.0,0.0,0.0625,1.0,0.0625,0.0625
XOO-XOX--,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.0,1.0
-OOOX-XX-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OOXO-XXXO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X-O-OXXXO,1.0,0.375,1.0,0.0,1.0,1.0,1.0,1.0,1.0
XXO-OOXOX,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O--OXOXX-,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
O-OX---X-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-XX-X--O,0.0625,0.0,0.0625,0.0625,1.0,0.0625,0.0625,0.0625,0.0625
X--XOXOO-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X-XOXOOXO,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X-XO-XO-O,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-O--XX---,0.4375,1.0,0.25,0.0,1.0,1.0,0.687501,0.625,0.5625
X-O--X-OX,0.25,0.0,0.25,0.0,1.0,0.25,0.25,0.25,0.25
--OOXX-OX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-OX-OXX-O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXOX-XOX-,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OOXO-XXX-,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4
OOXXO--X-,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.0,1.0E-6,1.0
-X-OXXXOO,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
X-OX-O---,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.0,1.0
O-XOXX--O,1.0E-6,0.0,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0,1.0E-6,1.0E-6
X-X-OO-X-,0.001954,0.0,0.001954,1.0,0.001954,0.001954,0.001954,0.001954,0.001954
-O--XXO--,3.11E-4,0.001132,0.0,1.0,0.001132,0.001132,0.001132,7.03E-4,5.38E-4
OX-XXO-O-,3.1E-5,3.1E-5,0.0,3.1E-5,3.1E-5,3.1E-5,0.0,3.1E-5,1.0
X-OO---X-,1.0E-6,0.0,1.0E-6,1.0E-6,1.0,1.0E-6,1.0E-6,1.0E-6,1.0E-6
--O-XOXX-,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
X-XO-X--O,1.0,0.0,1.0,1.0,0.615384,1.0,0.461539,0.269231,1.0
OO---XX--,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-OX-OXX--,0.00485,0.015625,0.015625,0.0,0.015625,0.015625,0.015625,1.0,0.015625
XXO-OO-XX,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XXOO-X--O,1.09E-4,1.09E-4,1.09E-4,1.09E-4,0.0,1.09E-4,1.0,1.09E-4,1.09E-4
XX-X-OOO-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
--O--X---,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-OX--OXX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XO-O-X-X-,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
------XO-,1.0,0.285712,0.285712,0.142856,0.142856,0.390838,0.609162,0.609162,0.0
X-X-OO-XO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OX--O-OXX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XX-OXOO--,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.534429,0.317672
-X--OX-O-,0.0,1.0,0.0,0.500003,1.0,1.0,0.500003,1.0,0.500003
OO-OXX-XX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XXOO-X---,1.0,1.0,1.0,1.0,0.0,1.0,0.423487,0.256228,0.0
OOXXO-OXX,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
-XO--O--X,0.0,2.0E-6,2.0E-6,0.0,1.0,2.0E-6,2.0E-6,2.0E-6,2.0E-6
-------XO,0.0,0.0,1.0,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6
X-OX-OO-X,0.25,0.0,0.25,0.25,1.0,0.25,0.25,0.25,0.25
X-----XOO,1.0,0.243243,0.0,0.675675,0.567568,0.427027,1.0,1.0,1.0
-X-XOO-OX,0.0,0.666667,1.0,0.666667,0.666667,0.666667,0.333333,0.666667,0.666667
-OOXOXX-X,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXXOOO-X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XX--OOO-X,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XXOX----O,0.007813,0.007813,0.007813,0.007813,0.0,1.0,0.007813,0.007813,0.007813
--O--X--X,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-OXXO--X,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X-OO---XX,1.0,0.274809,1.0,1.0,0.0,0.61832,0.473282,1.0,1.0
OXXXOOXO-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OO-OXX-X-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
XX-OXO---,1.0,1.0,0.0,1.0,1.0,1.0,0.619722,0.475112,0.275508
-OXXOO--X,0.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.0,1.0,0.03125
-O-OX---X,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXO--X-O,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X-XOXO-XO,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X-----XO-,1.0,0.714801,0.633462,0.528926,0.394576,0.22191,1.0,1.0,0.0
O-XX-XO-O,1.0E-6,0.0,1.0E-6,1.0E-6,1.0,1.0E-6,1.0E-6,1.0E-6,1.0E-6
XO-O-XOX-,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
XX-X-O-O-,1.0,1.0,0.619723,1.0,0.475112,1.0,0.275508,1.0,0.0
O----OX-X,1.0,0.3,0.0,0.600001,0.5,1.0,1.0,0.5,1.0
-OOXXO-X-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
--OOXXOX-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-O-X----X,0.1,0.3,0.0,0.3,1.0,0.2,0.2,0.2,0.3
OXXO---OX,0.125,0.125,0.125,0.125,0.0,1.0,0.125,0.125,0.125
XX--X-O-O,2.44E-4,2.44E-4,0.0,0.0,2.44E-4,0.0,2.44E-4,1.0,2.44E-4
O-XX-XO--,1.0,0.0,1.0,1.0,0.619903,1.0,1.0,0.475475,0.275706
O-OX--XOX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX-X-OOOX,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
OX--O--X-,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.0,1.0,1.0E-6,1.0E-6
OX-XXO-OX,1.0,1.0,0.382023,1.0,1.0,1.0,0.0,1.0,1.0
-X--OX-OX,0.0,0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.25
XOXOO--X-,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-X-OO--X-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOO---XXO,0.25,0.25,0.25,0.0,0.0,1.0,0.25,0.25,0.25
-O-X-----,1.0E-6,1.0E-6,0.0,1.0E-6,1.0,1.0E-6,1.0E-6,1.0E-6,1.0E-6
OXOX-X-XO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OXOXX-O-X,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.381966,1.0
--OX-O--X,0.0,0.0,0.25,0.25,0.0,0.25,1.0,0.25,0.25
XOXXX-OO-,0.042338,0.042338,0.042338,0.042338,0.042338,0.0,0.042338,0.042338,1.0
OXOXX---O,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
X------XO,1.0,0.0,0.722222,0.638889,0.527777,0.388889,0.222223,1.0,1.0
XOXOO-OXX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
X-XO-XO--,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
--X-OOX--,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O---X-XOX,0.333334,0.0,1.0,0.166667,0.333334,0.166667,0.333334,0.333334,0.333334
X-O--XOOX,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
XX-X-O-OO,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X--XOXOOX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-O-XX-OX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOO---XX-,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
XX-O--XOO,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
O--XO-X--,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXOX-XOXO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OOXXO--XX,1.0,1.0,1.0,1.0,1.0,0.381966,0.0,1.0,1.0
X--XOX-OO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXOX--O-O,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X-X-OOOX-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-XOXX---,0.019052,0.0,0.019052,0.019052,0.019052,0.019052,1.0,0.019052,0.019052
O---X-XO-,1.0,0.0,0.0,0.619981,1.0,0.475256,1.0,1.0,0.275442
O-OOX--XX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-X-OO--XX,0.0,1.0E-6,0.0,1.0E-6,1.0E-6,1.0,1.0E-6,1.0E-6,1.0E-6
XX-OXO--O,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
--X-OOX-X,0.0,0.0,1.0E-6,1.0,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6
-XOOOX--X,0.0,0.015625,0.015625,0.015625,0.015625,0.015625,1.0,0.015625,0.015625
-OXOO-X-X,0.0,0.123457,0.123457,0.123457,0.123457,1.0,0.123457,0.123457,0.123457
OXOXX----,1.0,1.0,1.0,1.0,1.0,0.275508,0.619722,0.475111,0.0
OX--O--XX,0.25,0.25,0.0,0.0,0.25,0.0,1.0,0.25,0.25
XXOX--O--,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OXX--XOO-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
OXO-OX--X,1.0E-6,1.0E-6,1.0E-6,0.0,1.0E-6,1.0E-6,1.0,1.0E-6,1.0E-6
O--XO-X-X,0.593002,0.296501,0.186004,0.593002,0.593002,0.0,0.593002,1.0,0.593002
----XO--X,0.0,0.714801,0.633462,0.528926,1.0,1.0,0.394576,0.22191,1.0
-OOXXO-XX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X--XOX-O-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-O-O-X-X-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-OX---XX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OOXX--X--,0.477778,0.477778,0.477778,0.477778,1.0,0.338889,0.477778,0.269444,0.2
-X---X-OO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
---XOX-OX,0.0,1.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
-X-OXO--X,0.6,1.0,0.4,1.0,1.0,1.0,0.2,0.0,1.0
XOOOXX---,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.0
XO-OX----,1.0,1.0,0.0,1.0,1.0,0.614259,0.46866,0.275816,0.275816
-XXXO--OO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
--O-OXX-X,0.0,0.530302,1.0,0.318182,1.0,1.0,1.0,0.318182,1.0
-X-XOOOXX,0.0,0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.25
OO---X--X,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O-O-XXXO-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OX-X--XOO,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
--O-OXX--,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXX-O--O,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
X--X-XO-O,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,1.0,0.0625
--XOOXX--,0.146947,0.085878,0.309161,0.309161,0.309161,0.309161,0.309161,0.0,1.0
OX--O-XOX,1.0,1.0,0.0,0.0,1.0,0.333333,1.0,1.0,1.0
-XXXO--O-,1.0,0.62692,0.62692,0.62692,0.62692,0.295109,0.17587,0.62692,0.0
O-X----OX,0.666667,0.2,0.666667,0.0,0.0,1.0,0.333333,0.666667,0.666667
-OOXXOXX-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-OO-XXOX-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OX-X--XO-,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
-XXO-X-O-,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-X-OXO---,0.827586,1.0,0.655173,1.0,1.0,1.0,0.482759,0.310345,0.0
OXXX-OO-X,1.0,1.0,1.0,1.0,0.333333,1.0,1.0,0.0,1.0
--O-XOXOX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OOXOOXXX-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XOXXX--OO,0.076208,0.076208,0.076208,0.076208,0.076208,0.0,1.0,0.076208,0.076208
